Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,21092023,1456601943,0002128
Trade Date <21-SEP-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,182D021123,TB,100,100,100.00
20,2,182D091123,TB,200,200,100.00
20,3,182D141223,TB,200,200,100.00
20,4,182D160224,TB,300,300,100.00
20,5,182D211223,TB,500,500,100.00
20,6,182D220224,TB,1600,1300,81.25
20,7,182D231123,TB,500,500,100.00
20,8,182D291223,TB,200,200,100.00
20,9,21STCENMGM,EQ,3839,3278,85.39
20,10,360ONE,EQ,264443,188024,71.10
20,11,364D040724,TB,40000,40000,100.00
20,12,364D080824,TB,200,200,100.00
20,13,364D110424,TB,1500,1500,100.00
20,14,364D160824,TB,200,200,100.00
20,15,364D220324,TB,1000,1000,100.00
20,16,3IINFOLTD,EQ,455945,240200,52.68
20,17,3MINDIA,EQ,2308,724,31.37
20,18,3PLAND,EQ,28785,15458,53.70
20,19,448GS2023,GS,1,1,100.00
20,20,563GS2026,GS,2,2,100.00
20,21,574GS2026,GS,1,1,100.00
20,22,5PAISA,EQ,44536,26751,60.07
20,23,622GS2035,GS,4,4,100.00
20,24,63MOONS,EQ,60531,29898,49.39
20,25,654GS2032,GS,4079,4079,100.00
20,26,664GS2035,GS,998,499,50.00
20,27,667GS2035,GS,1221,1221,100.00
20,28,667GS2050,GS,1494,1494,100.00
20,29,669GS2024,GS,192030,180030,93.75
20,30,689GS2025,GS,10,10,100.00
20,31,68GS2060,GS,19,19,100.00
20,32,695GS2061,GS,2000,2000,100.00
20,33,699GS2026,GS,800,800,100.00
20,34,699GS2051,GS,1,1,100.00
20,35,706GS2028,GS,5000,5000,100.00
20,36,710GS2029,GS,9,8,88.89
20,37,716GS2050,GS,4,2,50.00
20,38,717GS2030,GS,2300,2300,100.00
20,39,718GS2033,GS,2500,2500,100.00
20,40,718GS2037,GS,970,970,100.00
20,41,725GS2063,GS,1366,1101,80.60
20,42,726GS2032,GS,40981,40981,100.00
20,43,726GS2033,GS,1556,1556,100.00
20,44,736GS2052,GS,21095,21095,100.00
20,45,738GS2027,GS,126223,125862,99.71
20,46,73GS2053,GS,860,860,100.00
20,47,741GS2036,GS,48922,48922,100.00
20,48,74GS2062,GS,1513,1513,100.00
20,49,754GS2036,GS,368997,368972,99.99
20,50,772GS2025,GS,1400,1000,71.43
20,51,794TN32,SG,2000,2000,100.00
20,52,795GS2032,GS,1,1,100.00
20,53,82GS2025,GS,15,15,100.00
20,54,91D051023,TB,400,400,100.00
20,55,91D071223,TB,8600,8600,100.00
20,56,91D171123,TB,500,500,100.00
20,57,92GS2030,GS,100,100,100.00
20,58,AAATECH,EQ,22158,14094,63.61
20,59,AARTIDRUGS,EQ,105721,43104,40.77
20,60,AARTIIND,EQ,761833,305317,40.08
20,61,AARTIPHARM,EQ,150220,79519,52.94
20,62,AARTISURF,EQ,18564,11026,59.39
20,63,AARVEEDEN,EQ,52476,27350,52.12
20,64,AARVI,EQ,4101,2591,63.18
20,65,AATMAJ,SM,16000,14000,87.50
20,66,AAVAS,EQ,134883,87106,64.58
20,67,ABAN,EQ,181077,77668,42.89
20,68,ABB,EQ,146287,63468,43.39
20,69,ABBOTINDIA,EQ,4203,1666,39.64
20,70,ABCAPITAL,EQ,2851492,1154664,40.49
20,71,ABFRL,EQ,1960464,849909,43.35
20,72,ABINFRA,SM,8000,8000,100.00
20,73,ABSLAMC,EQ,93579,65137,69.61
20,74,ABSLBANETF,EQ,30141,19837,65.81
20,75,ABSLLIQUID,EQ,1459,1160,79.51
20,76,ABSLNN50ET,EQ,7604,3338,43.90
20,77,ACC,EQ,356618,144616,40.55
20,78,ACCELYA,EQ,12081,6229,51.56
20,79,ACE,EQ,112669,55951,49.66
20,80,ACI,EQ,129147,69221,53.60
20,81,ADANIENSOL,EQ,771656,308487,39.98
20,82,ADANIENT,EQ,1279908,186151,14.54
20,83,ADANIGREEN,EQ,8252497,4380757,53.08
20,84,ADANIPORTS,EQ,6437320,1239965,19.26
20,85,ADANIPOWER,EQ,24721306,12793606,51.75
20,86,ADFFOODS,EQ,100393,55376,55.16
20,87,ADORWELD,EQ,44750,24067,53.78
20,88,ADROITINFO,EQ,722770,528894,73.18
20,89,ADSL,EQ,220561,60524,27.44
20,90,ADVANIHOTR,EQ,50532,24990,49.45
20,91,ADVENZYMES,EQ,169221,90221,53.32
20,92,AEGISCHEM,EQ,170199,79936,46.97
20,93,AEROFLEX,EQ,610128,272969,44.74
20,94,AETHER,EQ,25717,13746,53.45
20,95,AFFLE,EQ,153920,60952,39.60
20,96,AGARIND,EQ,89719,25161,28.04
20,97,AGARWALFT,SM,9000,9000,100.00
20,98,AGI,EQ,921405,214189,23.25
20,99,AGNI,SM,5000,5000,100.00
